target,split,model,n_eval,r2,mae,rmse
D_stat_max,random_kfold,dummy_mean,90,-0.03774600242959725,1.1229480475970044,1.4525750646804736
D_stat_max,random_kfold,metadata_main_ridge,90,0.24970563355798625,0.9292904258736965,1.2351192569155338
D_stat_max,random_kfold,metadata_pairwise_ridge,90,0.3481248362717422,0.8414049572193508,1.1512649094017557
D_stat_max,random_kfold,metadata_extra_trees,90,0.7156710120093106,0.35887876728696094,0.7603326141348608
D_stat_max,leave_secret_out,dummy_mean,90,-0.003114824105327818,1.1082584868872705,1.4281320786617442
D_stat_max,leave_secret_out,metadata_main_ridge,90,0.35734233595837517,0.858304659053005,1.1430965017757635
D_stat_max,leave_secret_out,metadata_pairwise_ridge,90,0.4504996124416454,0.7839853081943463,1.057005024296398
D_stat_max,leave_secret_out,metadata_extra_trees,90,0.7290773557735721,0.35394811088628814,0.7421910329839334
